,Date,User,Tweet
1699,2022-10-03 15:20:06+00:00,MkuuSpice,"If @WilliamsRuto and @rigathi really cares about Kenyans they shouldn't have allowed the lifting of the ban on GMO's .The government must stop gambling  with the life's of Kenyans,The So called hustlers are not in a position to cater for the chronic diseases that will be caused ;"
1700,2022-10-03 15:19:49+00:00,andrewsuleh,The decision by the state on GMO has created a mood for stakeholders to come together at around table discuss the pros and cons of #GMO and package the information in a form the public can swallow and digest or consume
1701,2022-10-03 15:19:11+00:00,Emmanuel_makina,@HManyora I think they are just pronouncing it publicly but we are already and have been consuming GMO foodstuff already.
1702,2022-10-03 15:17:47+00:00,farhiyaabass,"Interesting move by the government to lift the ban on GMO 🤔

Do you think GMO foods are safe? Would you consume them?"
1703,2022-10-03 15:10:35+00:00,mallan_carol,@john_giks @andrewsuleh That company monsanto is all GMO.
1704,2022-10-03 15:09:44+00:00,kenyandaku,"Gov’t Lifts Ban On Importation, Planting Of GMO Crops
Link: https://t.co/qceJr0dUds. https://t.co/2N1l3khFn0"
1705,2022-10-03 15:08:01+00:00,jambokeny,"@ledamalekina Most imports products from rice, Weetabix, cornflakes, imported yellow maize, potatoes, tomatoes are sourced from GMO produce. Now what is new?"
1706,2022-10-03 15:05:58+00:00,MwangiEMaina,@MtuSavvy You will not get cancer for eating gmo. You will get cancer for eating food produced with banned pesticides. None gmo food tastes better
1707,2022-10-03 15:02:05+00:00,Kevinkachapin,@ledamalekina I think legislation should be made that now forces manufactures to label commodities especially unga as organic or GMO
1708,2022-10-03 15:01:55+00:00,john_giks,"@andrewsuleh My dread for GMO goes beyond health concerns,and they are Frightening. What also keeps me awake is losing our 'seeds' and becoming slaves of Monsanto."
1709,2022-10-03 15:00:29+00:00,_digitalgenius,"I’m reading a book about GMO beings 😭😭😭😭😭😭
Why did I meet this man 🤦🏾
Frankenstein looked like Frankenstein 😟"
1710,2022-10-03 14:59:56+00:00,kitavi_steven,@WilliamsRuto @rigathi Your government lifted ban on GMO 😢why?
1711,2022-10-03 14:56:05+00:00,kamau_munywa,@dnjaga1 @TheStarKenya Or a diversionary tactic from the GMO cabinet approval..
1712,2022-10-03 14:55:49+00:00,Napunyu1,"So when are we receiving the first batch of food donations (GMO) because this sounds like a done deal between the government and whatever country.
There has been alot of concern about GMOs globally how did the hustler come up with this idea. https://t.co/kvvrSo5XMv"
1713,2022-10-03 14:50:21+00:00,haronogweno,@ledamalekina Hii kitambi yako ni GMO tayari
1714,2022-10-03 14:48:58+00:00,ledamalekina,Interesting times … Ahead… welcome GMO … let me see how many will remain “organic”
1715,2022-10-03 14:46:16+00:00,IftiinFm,The Cabinet has lifted the ban imposed on Genetically Modified Organisms (GMO) crops
1716,2022-10-03 14:46:05+00:00,ItsJumahK,"GOK wamepewa pressure to the extent the cabinet has approved importation of GMO foods, makes you wonder who makes the decision for Kenyans, Cabinet or External force?"
1717,2022-10-03 14:41:47+00:00,Ckipchumba5,@ntvkenya GMO foods are not good for human consumptions
1718,2022-10-03 14:37:50+00:00,mkkenyahalisi,@MurithiNdegwa1 @WilliamsRuto @StateHouseKenya @DavidNdii How does GMO contaminate?
1719,2022-10-03 14:37:02+00:00,wanjunia,@MurithiNdegwa1 @WilliamsRuto @StateHouseKenya @DavidNdii Coming from a GMO chicken eater..
1720,2022-10-03 14:35:34+00:00,RoyalTrendia,"Kenyan government has today lifted a ban on the importation and planting of genetically modified crops and animal feeds that had been in effect since 2012, ostensibly allowing the open cultivation and importation of white (GMO) maize."
1721,2022-10-03 14:29:51+00:00,ItsOngoma,I welcome the move by the President of the Republic of Kenya Dr. William Ruto on lifting the ban on Open cultivation and importation of Genetically Modified Organisms (GMO) crops. Ban had been imposed in 2012. This is a historic step in addressing food insecurity in Kenya https://t.co/rkZdxwiJNT
1722,2022-10-03 14:29:50+00:00,HiviPundeKE,Government lifts the 2012  ban on importation and planting of genetically modified (GMO) crops and animal feeds. https://t.co/EFqTcToemX
1723,2022-10-03 14:29:47+00:00,albertoduol,"""We shall help keep your masses fed using our patented GMO, provided you buy our seeds forever"". GMO Seeds are the new oil."
1724,2022-10-03 14:28:35+00:00,NzingaErnest,@mathenge_wahome @StateHouseKenya Kwanza hao watu wa Greenpeace hukula Kellogs lakini hawatasema hiyo ni GMO.😝
1725,2022-10-03 14:26:36+00:00,MukamiWaEmbu,Government lifts ban on GMO crops. https://t.co/LbYHHODhHD
1726,2022-10-03 14:24:29+00:00,citizentvkenya,"Gov't lifts ban on importation, planting of GMO crops https://t.co/FsUSbwWLhu"
1727,2022-10-03 14:20:49+00:00,KMonjero,"It's Kenya again? 
Less than a month in office but His Excellency President Ruto lifts BAN ON GMO! 
Approving Agricultural technologies address climate change and food security 

@ScienceAlly @ICGEB @nacosti @BIOTECH_NRCRI @ResearchfundKE @kalromkulima @kilimoKE https://t.co/v3l2ZDPPeh"
1728,2022-10-03 14:19:27+00:00,Teddykimany,"@StateHouseKenya President William Ruto why does Kenya import food? kwanza GMO? Why would East Africa Federation import Food? 
Is it me or is this government making bad decisions one after another?"
1729,2022-10-03 14:19:21+00:00,wfayzah,Gov't lifts ban on the importation and planting of genetically modified (GMO) crops and animal feeds that had been in effect since 2012. https://t.co/YiomyqDQ7g
1730,2022-10-03 14:17:57+00:00,citizentvkenya,Gov't lifts ban on the importation and planting of genetically modified (GMO) crops and animal feeds that had been in effect since 2012 https://t.co/FT3CoGuNbB
1731,2022-10-03 14:17:55+00:00,WanjohiFrank,GMO food now legal in Kenya after Cabinet lifts ban https://t.co/aNM6WR04j8
1732,2022-10-03 14:14:34+00:00,MissNasike,"GMOs are not a solution to food insecurity.

They’re a conduit for the GMO patent owners to control seeds &amp; make profits from farmers tying them in a cycle of debt &amp; poverty. Check what happened in Burkina Faso &amp;Maharashtra,India.

Their importation kills local food production https://t.co/TRQi8G7dVN"
1733,2022-10-03 14:13:46+00:00,KhalifGoodman,"Kenya lifts ban on GMO food production and importation to address food insecurity. Five other African countries allow GMOs; Egypt, Sudan, Burkina Faso, South Africa and Nigeria. https://t.co/B92BOxgO7L"
1734,2022-10-03 14:13:17+00:00,NtBenchmarker,"@Kenyans Leave alone our drunko
He was high by the time he tweeted"
1735,2022-10-03 14:11:43+00:00,NtBenchmarker,"Waragi overflowing into your head. We can't blame you
May be you think your father also rules Kenya https://t.co/vLq5kU3ZSU"
1736,2022-10-03 14:11:33+00:00,NationAfrica,"GMO food now legal in Kenya after Cabinet lifts ban
https://t.co/gj7IsSIkyW https://t.co/6hrnmnkM36"
1737,2022-10-03 14:10:22+00:00,NtBenchmarker,"True story mr President buh the true is your over staying in power. It will be right to listen to them now! If you die you die
Ayishi https://t.co/gGnX4YjRqN"
1738,2022-10-03 14:07:47+00:00,WanjohiColetta,"Kenya has lifted the ban 
on Genetically Modified Crops,says open cultivation and importation of White (GMO) Maize is now authorized. 
In Nov, 2012 it prohibited open cultivation of GMO crops &amp; importation of food crops &amp; animal feeds produced through biotechnology innovations."
1739,2022-10-03 14:07:38+00:00,NtBenchmarker,"@mkainerugaba Boss, have you grazed before or ?"
1740,2022-10-03 14:06:10+00:00,NtBenchmarker,"First capture your Father!
Did you know that if I myself, ironically I can defeat you in everything; Wicked &amp; Greedy man . Ant now your bragging in @KagutaMuseveni 's army.???
Stupid drunkard 
How do you dare say such no sense when we are thinking of uniting EA &amp; Africa at large https://t.co/NdXlCspZTM"
1741,2022-10-03 14:04:53+00:00,PMugoMugo,"#Kenya lifts a ban on planting and importation of Genetically Modified food #GMO in the country. Argues that the lifting of the 2012 ban on GMO food, are mitigated food shortages in the country due to prolonged drought. Green right to import and grow GMO #maize 🌽"
1742,2022-10-03 14:02:40+00:00,michollinga,Kenya lifts ban on Open cultivation and importation of Genetically Modified Organisms (GMO) crops. Ban had been imposed in 2012. Decision reached at Cabinet meeting chaired by William Ruto. Be ready for GMO maize.
1743,2022-10-03 14:01:23+00:00,collinsMANGO,@danaceda We however have been eating GMO tomatoes extensively for years... and Most Turkey meat 'Broiler' sold in supermarkets is GMO
1744,2022-10-03 14:00:57+00:00,skwaweru254,"@ntvkenya I do not support GMO crops, there are unhealthy and risk the next generation of Kenyan citizens"
1745,2022-10-03 14:00:49+00:00,lwanjiru,"@Belive_Kinuthia Ruto has always been pro-GMO even when he was Agriculture minister. 
I have no problem with GMO as long as they are clearly marked so people can make a decision on what to consume."
1746,2022-10-03 14:00:12+00:00,StateHouseKenya,The decision effectively lifts restrictions on the cultivation and importation of GMO crops in the country. https://t.co/Z0elgr8LNy
1747,2022-10-03 13:59:34+00:00,Musuluvy,"Looks like something the president has wanted for some time. As long as it will be mandatory to label GMO unga so that people can know what they are eating.

I also hope farmers will know what they are getting into when/if they decide to adopt GMO seeds https://t.co/t2rW5ddPBa"
1748,2022-10-03 13:58:18+00:00,ScienceAfrica5,"#Kenya Lifts Ban on Importation, Cultivation of Genetically Modified Crops
🌽🌽🌽
As part of the medium to long term responses to the ongoing drought, Kenya has lifted the #ban on importation &amp; cultivation of genetically modified crops.
🔗https://t.co/YxPxSUAaeh

@FAOKenya  #GMO"
1749,2022-10-03 13:56:16+00:00,NtBenchmarker,It will be until when you kill that fear in us that we shall ably live the way we need in Uganda https://t.co/avTuiOOZ8m https://t.co/PcqF2hx9bI
1750,2022-10-03 13:52:07+00:00,FarmKenya254,"The government has lifted its ban on Genetically Modified Crops (GMO) after 10 years of suspension.

Farmers will therefore be allowed to cultivate and import food crops and animal feeds produced through biotechnology https://t.co/4tczeKE9iu https://t.co/V4p1wRJ8tZ"
1751,2022-10-03 13:50:01+00:00,ObadiakipkoechB,"@WilliamsRuto @StateHouseKenya Allowing GMO is a very big blunder , it's an episode of detrimenting our local seeds. Metee ngalechoo chemoget https://t.co/YwWQ0Qs1IT"
1752,2022-10-03 13:46:49+00:00,BreakingKenya,"#Breakingkenyanews    GMO cotton use imminent as Ruto meets Uhuru cabinet, again https://t.co/7CjiNzVA4G"
1753,2022-10-03 13:46:33+00:00,mwangiml,@IMulagoli @NdunguWainaina @WilliamsRuto The whole world adopted GMO.
1754,2022-10-03 13:44:30+00:00,hermesmureithi,"@FerdyOmondi @GMOFREEFLORIDA @hotshotcreative This is not the way to go.
No EU country can import GMO products whom do we think we are to lift the ban on GMO products?"
1755,2022-10-03 13:42:51+00:00,PulseLiveKenya,"GMO crops are said to have several advantages such as resistance to drought, pests, and higher yields.

Read More: https://t.co/MXWV0N1EZD

#PulseNews https://t.co/oK3NprXaJA"
1756,2022-10-03 13:40:47+00:00,andrewsuleh,"Doc @DrMercyKorir What are you honest views about GMO,break it down as have always done,in terms of pros and cons"
1757,2022-10-03 13:38:03+00:00,News_Kenya,"GMO food now legal in Kenya after Cabinet lifts ban: 
The cabinet meeting was chaired by President William Ruto. https://t.co/5PgnXpKLRV"
1758,2022-10-03 13:34:47+00:00,tosh22441,"@jakadem001 @OliverMathenge The GMO seeds are from specific dealers like Monsanto. They use their monoploly to control prices, 'decide' on diseases that should infect their crops and the chemicals to be used to 'control' them. Conclusive research on their effects in man has not been conclusively conducted."
1759,2022-10-03 13:34:01+00:00,Tuko_co_ke,"The government lifted the ban on the planting and importation of genetically modified food, and animal feeds in Kenya.

Legalising GMO foods was a massive debate in late 2012 as the government looked at the health dangers of the products.
https://t.co/T4EnlSgar2"
1760,2022-10-03 13:33:29+00:00,TheStarKenya,"Ruto lifts ban on GMO products
https://t.co/8N9Z5PMc9y"
1761,2022-10-03 13:32:29+00:00,K24Tv,"Following the lifting of the ban, the government says open cultivation and importation of white (GMO) maize is now allowed.
https://t.co/OdFfmohy1P"
1762,2022-10-03 13:32:18+00:00,BreakingKenya,#Breakingkenyanews    GMO food now legal in Kenya after Cabinet lifts ban https://t.co/xS7cQ1i7pf
1763,2022-10-03 13:32:08+00:00,Geekymz,Kenyans need to be educated on GMO. The misinformation / ignorance is too much
1764,2022-10-03 13:27:16+00:00,MuriithiPius,@ntvkenya This is bad for our local farmers. Local seeds preserve agro-biodivesity; conserve traditional varieties of seeds &amp; planting practices. Farmers don't have to buy GMO seeds from big corporations every planting ssn since farmers are denied rights to plant seeds that germinate.
1765,2022-10-03 13:26:44+00:00,pmwaura508,@ntvkenya Gmo has inconclusive research.
1766,2022-10-03 13:23:52+00:00,Platuex,@realdavidtarus What do you understand will be the effect of this with the seeds and plant varieties act which is in place?  Does Kenya have capacity to produce it's own GMO seeds without dependency on big corporations? We can't be ignorant
1767,2022-10-03 13:21:56+00:00,Charl1st,What’s poisoned about GMO? https://t.co/gndgRKRXYL
1768,2022-10-03 13:21:55+00:00,vanmeeme,"CABINET LIFTS ban on growing and importation of genetically modified food and animal feeds in Kenya, including white (GMO) maize. ⁦@OFABKenya⁩ ⁦@afri_isaaa⁩  https://t.co/hfr46Tzxey"
1769,2022-10-03 13:17:37+00:00,ojsamsons,Kenya lifts ban on genetically-modified crops after Cabinet vacates a 2012 decision prohibiting the open cultivation and importation of GMO crops. https://t.co/CgBG0Ffb4F
